"","HA_HB","HA_HI","HA_HL","HA_HS","HA_HT","HA_MA","HA_MB","HA_MI","HA_ML","HA_MS","HA_MT","HB_HI","HB_HL","HB_HS","HB_HT","HB_MA","HB_MB","HB_MI","HB_ML","HB_MS","HB_MT","HI_HL","HI_HS","HI_HT","HI_MA","HI_MB","HI_MI","HI_ML","HI_MS","HI_MT","HL_HS","HL_HT","HL_MA","HL_MB","HL_MI","HL_ML","HL_MS","HL_MT","HS_HT","HS_MA","HS_MB","HS_MI","HS_ML","HS_MS","HS_MT","HT_MA","HT_MB","HT_MI","HT_ML","HT_MS","HT_MT","MA_MB","MA_MI","MA_ML","MA_MS","MA_MT","MB_MI","MB_ML","MB_MS","MB_MT","MI_ML","MI_MS","MI_MT","ML_MS","ML_MT","MS_MT"
"Reactome Rho GTPase cycle",1,1,1,1,1,1,1,1,1,1,1,0.98019801980198,0.900990099009901,1,1,0.207920792079208,0.663366336633663,0.851485148514851,0.257425742574257,0.0099009900990099,0.603960396039604,0.891089108910891,1,0.99009900990099,0.940594059405941,0.198019801980198,0.98019801980198,0.108910891089109,0.0099009900990099,0.0594059405940594,0.683168316831683,0.96039603960396,0.0396039603960396,0.504950495049505,0.405940594059406,1,0.0396039603960396,0.396039603960396,1,0.237623762376238,0.673267326732673,0.98019801980198,0.227722772277228,0.0099009900990099,0.564356435643564,0.198019801980198,0.435643564356436,0.930693069306931,0.148514851485149,0.0099009900990099,0.653465346534653,0.257425742574257,1,1,0.0792079207920792,0.623762376237624,0.188118811881188,0.198019801980198,0.0099009900990099,0.801980198019802,1,0.0099009900990099,0.504950495049505,0.0495049504950495,0.099009900990099,0.742574257425743
"Reactome SRP-dependent cotranslational protein targeting to membrane",1,1,1,1,1,1,1,1,1,1,1,1,0.96039603960396,1,1,0.0099009900990099,0.663366336633663,1,1,0.663366336633663,0.881188118811881,0.762376237623762,0.98019801980198,0.97029702970297,0.0594059405940594,0.554455445544555,0.96039603960396,1,0.554455445544555,0.98019801980198,1,0.564356435643564,0.0495049504950495,0.930693069306931,0.178217821782178,1,0.227722772277228,0.891089108910891,0.98019801980198,0.198019801980198,0.732673267326733,0.940594059405941,1,0.722772277227723,0.752475247524752,0.0099009900990099,0.96039603960396,1,1,0.356435643564356,0.801980198019802,0.613861386138614,0.0396039603960396,1,0.782178217821782,0.415841584158416,0.861386138613861,1,0.495049504950495,0.920792079207921,1,0.0099009900990099,0.881188118811881,1,1,0.346534653465347
"Reactome SUMO E3 ligases SUMOylate target proteins",1,1,1,1,1,1,1,1,1,1,1,1,0.603960396039604,1,1,0.0594059405940594,0.831683168316832,0.891089108910891,1,0.623762376237624,0.96039603960396,0.306930693069307,1,1,0.287128712871287,0.732673267326733,0.930693069306931,1,0.386138613861386,1,0.297029702970297,0.485148514851485,0.267326732673267,0.386138613861386,0.118811881188119,0.0792079207920792,0.584158415841584,0.465346534653465,1,0.0099009900990099,0.702970297029703,0.98019801980198,1,0.435643564356436,0.98019801980198,0.0099009900990099,0.504950495049505,0.891089108910891,1,0.732673267326733,0.792079207920792,0.207920792079208,0.168316831683168,1,0.0198019801980198,0.227722772277228,0.97029702970297,0.386138613861386,0.594059405940594,0.752475247524752,1,0.0099009900990099,0.653465346534653,0.445544554455446,1,0.940594059405941
"Reactome SUMOylation",1,1,1,1,1,1,1,1,1,1,1,1,0.574257425742574,1,1,0.0099009900990099,0.881188118811881,0.891089108910891,1,0.574257425742574,0.940594059405941,0.287128712871287,1,1,0.198019801980198,0.702970297029703,0.96039603960396,1,0.415841584158416,0.99009900990099,0.316831683168317,0.683168316831683,0.297029702970297,0.386138613861386,0.168316831683168,0.099009900990099,0.564356435643564,0.554455445544555,1,0.0396039603960396,0.712871287128713,0.97029702970297,1,0.386138613861386,0.98019801980198,0.0198019801980198,0.514851485148515,0.920792079207921,1,0.613861386138614,0.861386138613861,0.158415841584158,0.247524752475248,1,0.0693069306930693,0.257425742574257,0.98019801980198,0.376237623762376,0.653465346534653,0.683168316831683,1,0.0099009900990099,0.722772277227723,0.425742574257426,1,0.881188118811881
"Reactome SUMOylation of DNA damage response and repair proteins",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.603960396039604,1,1,0.099009900990099,0.673267326732673,0.98019801980198,0.99009900990099,0.97029702970297,0.0396039603960396,0.524752475247525,0.940594059405941,1,0.762376237623762,0.99009900990099,0.475247524752475,1,0.118811881188119,0.287128712871287,0.0396039603960396,1,0.455445544554455,0.940594059405941,0.97029702970297,0.0198019801980198,0.198019801980198,1,1,0.118811881188119,1,0.0099009900990099,0.227722772277228,0.762376237623762,1,0.386138613861386,0.732673267326733,0.405940594059406,0.0198019801980198,1,0.0297029702970297,0.168316831683168,0.801980198019802,1,0.148514851485149,0.504950495049505,1,0.0792079207920792,0.940594059405941,1,1,0.524752475247525
"Reactome Selenoamino acid metabolism",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0198019801980198,0.97029702970297,1,1,0.465346534653465,1,0.722772277227723,0.95049504950495,1,0.108910891089109,0.534653465346535,0.99009900990099,1,0.257425742574257,1,0.99009900990099,1,0.930693069306931,0.940594059405941,1,1,0.257425742574257,1,0.99009900990099,0.198019801980198,1,0.99009900990099,1,0.247524752475248,1,0.0198019801980198,1,1,1,0.396039603960396,0.98019801980198,0.891089108910891,0.217821782178218,1,0.782178217821782,0.247524752475248,0.742574257425743,1,0.0495049504950495,1,1,0.227722772277228,1,1,1,0.227722772277228
"Reactome Selenocysteine synthesis",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.891089108910891,1,0.386138613861386,0.485148514851485,1,0.504950495049505,0.900990099009901,0.99009900990099,0.0495049504950495,0.534653465346535,0.98019801980198,0.237623762376238,0.346534653465347,0.95049504950495,0.95049504950495,1,0.782178217821782,0.782178217821782,1,1,0.118811881188119,1,0.99009900990099,0.108910891089109,0.871287128712871,1,0.336633663366337,0.603960396039604,0.98019801980198,0.0099009900990099,0.910891089108911,1,1,0.396039603960396,0.97029702970297,0.871287128712871,0.128712871287129,1,0.861386138613861,0.267326732673267,0.396039603960396,1,0.099009900990099,1,0.128712871287129,0.128712871287129,0.98019801980198,1,1,0.128712871287129
"Reactome Signaling by Erythropoietin",1,1,1,1,1,1,1,1,1,1,1,0.930693069306931,0.792079207920792,1,1,0.97029702970297,0.0891089108910891,1,1,0.0396039603960396,0.158415841584158,0.702970297029703,0.97029702970297,0.920792079207921,0.900990099009901,0.0495049504950495,0.841584158415842,1,0.0297029702970297,0.0891089108910891,0.485148514851485,0.465346534653465,1,0.0396039603960396,0.564356435643564,1,0.0495049504950495,0.0792079207920792,1,0.97029702970297,0.0495049504950495,1,1,0.0099009900990099,0.435643564356436,0.455445544554455,0.0792079207920792,0.99009900990099,1,0.0792079207920792,0.0297029702970297,0.148514851485149,0.99009900990099,1,0.108910891089109,0.0693069306930693,0.0495049504950495,1,0.851485148514851,0.445544554455446,1,0.0099009900990099,0.277227722772277,1,1,0.217821782178218
"Reactome Signaling by NTRK1 (TRKA)",1,1,1,1,1,1,1,1,1,1,1,0.99009900990099,0.871287128712871,0.99009900990099,1,0.98019801980198,0.108910891089109,0.881188118811881,1,0.0099009900990099,0.910891089108911,0.871287128712871,0.99009900990099,1,0.653465346534653,0.0693069306930693,0.99009900990099,0.227722772277228,0.0099009900990099,0.910891089108911,0.792079207920792,0.861386138613861,0.752475247524752,0.475247524752475,0.435643564356436,1,0.475247524752475,0.910891089108911,1,0.940594059405941,0.0891089108910891,0.940594059405941,0.445544554455446,0.0099009900990099,0.871287128712871,0.613861386138614,0.138613861386139,0.811881188118812,0.504950495049505,0.0099009900990099,0.801980198019802,0.316831683168317,0.900990099009901,1,0.455445544554455,0.98019801980198,0.267326732673267,1,0.148514851485149,0.910891089108911,0.376237623762376,0.0099009900990099,0.910891089108911,1,1,0.336633663366337
"Reactome Signaling by TGF-beta Receptor Complex",1,1,1,1,1,1,1,1,1,1,1,1,0.99009900990099,1,1,0.207920792079208,0.881188118811881,0.97029702970297,0.0693069306930693,0.396039603960396,0.930693069306931,1,0.98019801980198,1,0.544554455445545,0.910891089108911,0.99009900990099,0.0198019801980198,0.297029702970297,0.96039603960396,0.920792079207921,0.732673267326733,0.396039603960396,0.831683168316832,0.96039603960396,1,0.762376237623762,0.920792079207921,1,0.217821782178218,0.881188118811881,0.653465346534653,0.0495049504950495,0.396039603960396,0.99009900990099,0.227722772277228,0.544554455445545,0.574257425742574,0.0396039603960396,0.257425742574257,0.871287128712871,0.346534653465347,0.821782178217822,1,0.128712871287129,0.217821782178218,0.594059405940594,0.0396039603960396,0.861386138613861,0.801980198019802,0.405940594059406,0.0099009900990099,0.861386138613861,0.0198019801980198,0.128712871287129,0.693069306930693
"Reactome Signaling by VEGF",1,1,1,1,1,1,1,1,1,1,1,1,0.683168316831683,1,1,0.683168316831683,0.188118811881188,0.99009900990099,1,0.0099009900990099,0.663366336633663,0.98019801980198,1,1,0.326732673267327,0.138613861386139,0.98019801980198,0.287128712871287,0.0099009900990099,0.801980198019802,0.98019801980198,0.891089108910891,0.99009900990099,0.217821782178218,0.910891089108911,1,0.0099009900990099,0.138613861386139,1,0.752475247524752,0.178217821782178,0.96039603960396,1,0.0099009900990099,0.396039603960396,0.0891089108910891,0.168316831683168,0.95049504950495,0.405940594059406,0.0099009900990099,0.732673267326733,0.237623762376238,0.465346534653465,1,0.227722772277228,0.900990099009901,0.0792079207920792,0.148514851485149,0.0099009900990099,0.485148514851485,1,0.0099009900990099,0.881188118811881,0.188118811881188,0.207920792079208,0.198019801980198
"Reactome Signaling by the B Cell Receptor (BCR)",1,1,1,1,1,1,1,1,1,1,1,1,0.564356435643564,1,1,0.0495049504950495,0.366336633663366,0.920792079207921,0.316831683168317,0.306930693069307,0.376237623762376,0.475247524752475,1,1,0.0792079207920792,0.257425742574257,0.881188118811881,1,0.0198019801980198,0.316831683168317,0.158415841584158,0.188118811881188,0.811881188118812,0.0495049504950495,0.287128712871287,0.0198019801980198,0.178217821782178,0.0891089108910891,1,0.0693069306930693,0.702970297029703,0.792079207920792,0.356435643564356,0.0396039603960396,0.455445544554455,0.0693069306930693,0.128712871287129,1,1,0.0198019801980198,0.217821782178218,0.099009900990099,0.336633663366337,1,0.099009900990099,0.0792079207920792,0.277227722772277,0.128712871287129,0.445544554455446,0.811881188118812,1,0.0099009900990099,0.148514851485149,0.0297029702970297,0.0891089108910891,0.95049504950495
"Reactome Signalling to ERKs",1,1,1,1,1,1,1,1,1,1,1,0.683168316831683,0.564356435643564,0.97029702970297,0.99009900990099,0.841584158415842,0.099009900990099,0.346534653465347,1,0.0396039603960396,0.772277227722772,0.653465346534653,0.861386138613861,0.930693069306931,0.326732673267327,0.138613861386139,0.752475247524752,0.148514851485149,0.0099009900990099,0.643564356435644,0.603960396039604,0.534653465346535,0.475247524752475,0.188118811881188,0.306930693069307,1,0.118811881188119,0.544554455445545,0.99009900990099,0.841584158415842,0.168316831683168,0.752475247524752,0.138613861386139,0.0099009900990099,0.742574257425743,0.455445544554455,0.267326732673267,0.396039603960396,0.178217821782178,0.0396039603960396,0.495049504950495,0.267326732673267,0.623762376237624,1,0.415841584158416,1,0.217821782178218,1,0.148514851485149,0.485148514851485,0.178217821782178,0.0099009900990099,1,1,1,0.544554455445545
"Reactome Signalling to RAS",1,1,1,1,1,1,1,1,1,1,1,0.603960396039604,0.366336633663366,0.801980198019802,0.97029702970297,0.544554455445545,0.0693069306930693,0.435643564356436,1,0.247524752475248,0.99009900990099,0.514851485148515,1,0.792079207920792,0.247524752475248,0.0693069306930693,0.603960396039604,0.099009900990099,0.0099009900990099,0.485148514851485,0.386138613861386,0.316831683168317,0.217821782178218,0.178217821782178,0.603960396039604,1,0.257425742574257,1,0.98019801980198,0.504950495049505,0.396039603960396,0.98019801980198,0.118811881188119,0.0099009900990099,0.920792079207921,0.257425742574257,0.128712871287129,0.405940594059406,0.128712871287129,0.257425742574257,0.495049504950495,0.237623762376238,0.306930693069307,1,0.465346534653465,1,0.386138613861386,1,0.0693069306930693,0.386138613861386,0.148514851485149,0.0099009900990099,0.98019801980198,1,1,0.465346534653465
"Reactome Synthesis of PIPs at the plasma membrane",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.336633663366337,0.366336633663366,0.900990099009901,1,0.0495049504950495,0.633663366336634,0.207920792079208,1,0.97029702970297,0.742574257425743,0.594059405940594,0.772277227722772,1,0.0198019801980198,0.237623762376238,0.435643564356436,1,0.821782178217822,0.0396039603960396,0.574257425742574,1,0.0594059405940594,0.0495049504950495,1,0.247524752475248,0.594059405940594,0.920792079207921,1,0.148514851485149,0.910891089108911,0.099009900990099,0.415841584158416,0.752475247524752,1,0.158415841584158,0.712871287128713,0.237623762376238,0.207920792079208,1,0.0792079207920792,0.237623762376238,0.900990099009901,0.0396039603960396,0.455445544554455,0.445544554455446,1,0.0099009900990099,0.752475247524752,1,1,0.96039603960396
"Reactome TBC/RABGAPs",1,1,1,1,1,1,1,1,1,1,1,1,0.900990099009901,0.95049504950495,1,0.623762376237624,0.475247524752475,0.603960396039604,0.277227722772277,0.188118811881188,0.920792079207921,1,1,1,0.227722772277228,0.900990099009901,1,0.0297029702970297,0.594059405940594,0.97029702970297,0.821782178217822,0.910891089108911,1,1,1,1,0.465346534653465,1,0.99009900990099,0.772277227722772,0.574257425742574,0.495049504950495,1,0.297029702970297,1,0.712871287128713,0.108910891089109,0.663366336633663,1,0.108910891089109,0.643564356435644,0.673267326732673,0.336633663366337,1,0.0693069306930693,0.207920792079208,0.435643564356436,1,0.653465346534653,0.742574257425743,1,0.0594059405940594,0.277227722772277,1,1,0.910891089108911
"Reactome TCR signaling",1,1,1,1,1,1,1,1,1,1,1,1,0.574257425742574,1,1,0.287128712871287,0.663366336633663,0.95049504950495,1,0.188118811881188,0.782178217821782,0.356435643564356,1,1,0.425742574257426,0.792079207920792,0.95049504950495,1,0.0198019801980198,0.732673267326733,0.316831683168317,0.613861386138614,0.871287128712871,0.0792079207920792,0.495049504950495,0.108910891089109,0.0297029702970297,0.247524752475248,0.99009900990099,0.158415841584158,0.841584158415842,0.97029702970297,0.267326732673267,0.0396039603960396,0.396039603960396,0.247524752475248,0.168316831683168,0.752475247524752,0.0495049504950495,0.158415841584158,0.455445544554455,0.475247524752475,0.722772277227723,1,0.267326732673267,0.396039603960396,0.861386138613861,0.0396039603960396,0.910891089108911,0.673267326732673,1,0.0099009900990099,0.425742574257426,1,0.138613861386139,0.386138613861386
"Reactome TP53 Regulates Metabolic Genes",1,1,1,1,1,1,1,1,1,1,1,0.98019801980198,0.732673267326733,1,0.99009900990099,0.0396039603960396,0.97029702970297,0.544554455445545,1,0.198019801980198,0.475247524752475,0.415841584158416,0.95049504950495,0.98019801980198,0.198019801980198,0.742574257425743,0.831683168316832,1,0.108910891089109,0.683168316831683,0.485148514851485,0.762376237623762,0.0198019801980198,0.633663366336634,0.287128712871287,1,0.504950495049505,1,1,0.376237623762376,0.891089108910891,0.920792079207921,1,0.0495049504950495,0.891089108910891,0.326732673267327,0.712871287128713,0.920792079207921,1,0.0297029702970297,0.940594059405941,0.792079207920792,0.376237623762376,1,0.198019801980198,0.534653465346535,0.851485148514851,1,0.198019801980198,0.801980198019802,1,0.0099009900990099,0.425742574257426,1,1,0.108910891089109
"Reactome TRAF6 mediated NF-kB activation",1,1,1,1,1,1,1,1,1,1,1,0.900990099009901,0.237623762376238,0.96039603960396,0.97029702970297,0.237623762376238,0.643564356435644,0.455445544554455,1,0.386138613861386,0.0594059405940594,0.108910891089109,1,0.910891089108911,0.792079207920792,0.772277227722772,0.306930693069307,1,0.207920792079208,0.227722772277228,0.128712871287129,0.198019801980198,0.524752475247525,0.0594059405940594,0.0693069306930693,0.0099009900990099,0.0297029702970297,0.0693069306930693,0.871287128712871,0.643564356435644,0.623762376237624,0.663366336633663,1,0.0594059405940594,0.0495049504950495,0.683168316831683,0.237623762376238,0.712871287128713,0.0396039603960396,0.415841584158416,0.0099009900990099,0.415841584158416,0.95049504950495,1,0.475247524752475,0.138613861386139,0.98019801980198,0.108910891089109,0.099009900990099,0.267326732673267,1,0.0099009900990099,0.297029702970297,1,0.0396039603960396,0.95049504950495
"Reactome TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation",1,1,1,1,1,1,1,1,1,1,1,1,0.504950495049505,1,1,0.97029702970297,0.138613861386139,0.98019801980198,1,0.0297029702970297,0.514851485148515,0.198019801980198,1,1,0.99009900990099,0.366336633663366,0.920792079207921,1,0.0198019801980198,0.95049504950495,0.316831683168317,0.584158415841584,0.881188118811881,0.188118811881188,0.237623762376238,0.0693069306930693,0.514851485148515,0.217821782178218,1,0.752475247524752,0.178217821782178,0.752475247524752,1,0.0198019801980198,0.633663366336634,0.653465346534653,0.0198019801980198,0.772277227722772,0.0297029702970297,0.0099009900990099,0.247524752475248,0.534653465346535,0.99009900990099,1,0.148514851485149,0.435643564356436,0.277227722772277,0.346534653465347,0.188118811881188,0.900990099009901,1,0.0099009900990099,1,1,0.0495049504950495,0.198019801980198
"Reactome TRIF(TICAM1)-mediated TLR4 signaling ",1,1,1,1,1,1,1,1,1,1,1,1,0.544554455445545,1,1,0.95049504950495,0.168316831683168,0.95049504950495,0.0198019801980198,0.0495049504950495,0.514851485148515,0.326732673267327,0.99009900990099,0.99009900990099,1,0.415841584158416,0.930693069306931,1,0.0396039603960396,0.910891089108911,0.396039603960396,0.673267326732673,0.861386138613861,0.207920792079208,0.415841584158416,0.0594059405940594,0.495049504950495,0.0693069306930693,1,0.782178217821782,0.0792079207920792,0.772277227722772,0.0099009900990099,0.0198019801980198,0.663366336633663,0.782178217821782,0.0099009900990099,0.851485148514851,0.0198019801980198,0.0495049504950495,0.336633663366337,0.574257425742574,0.99009900990099,1,0.316831683168317,0.673267326732673,0.574257425742574,0.158415841584158,0.316831683168317,0.940594059405941,1,0.0099009900990099,0.277227722772277,0.267326732673267,0.0099009900990099,0.0495049504950495
"Reactome The NLRP3 inflammasome",1,1,1,1,1,1,1,1,1,1,1,0.554455445544555,0.356435643564356,0.712871287128713,0.98019801980198,0.851485148514851,0.435643564356436,0.504950495049505,1,0.0099009900990099,0.0792079207920792,0.148514851485149,1,0.871287128712871,1,0.475247524752475,1,1,0.0099009900990099,0.475247524752475,0.188118811881188,0.247524752475248,0.495049504950495,0.158415841584158,0.128712871287129,1,0.0594059405940594,0.0495049504950495,1,1,0.306930693069307,0.792079207920792,1,0.0396039603960396,0.0495049504950495,0.881188118811881,0.504950495049505,0.603960396039604,1,0.0198019801980198,0.0891089108910891,0.633663366336634,1,1,0.0297029702970297,0.138613861386139,0.663366336633663,0.0594059405940594,0.0297029702970297,0.346534653465347,1,0.0099009900990099,0.683168316831683,0.118811881188119,0.0099009900990099,0.99009900990099
"Reactome Toll Like Receptor 10 (TLR10) Cascade",1,1,1,1,1,1,1,1,1,1,1,1,0.346534653465347,1,1,0.95049504950495,0.306930693069307,0.99009900990099,1,0.0297029702970297,0.475247524752475,0.128712871287129,1,1,0.99009900990099,0.574257425742574,0.930693069306931,1,0.0099009900990099,0.98019801980198,0.366336633663366,0.613861386138614,0.891089108910891,0.188118811881188,0.158415841584158,0.0396039603960396,0.524752475247525,0.207920792079208,1,0.722772277227723,0.277227722772277,0.861386138613861,1,0.0099009900990099,0.643564356435644,0.742574257425743,0.0297029702970297,0.891089108910891,0.0198019801980198,0.0198019801980198,0.178217821782178,0.504950495049505,0.940594059405941,1,0.217821782178218,0.396039603960396,0.554455445544555,0.326732673267327,0.158415841584158,0.881188118811881,1,0.0099009900990099,0.97029702970297,1,0.0693069306930693,0.108910891089109
"Reactome Toll Like Receptor 2 (TLR2) Cascade",1,1,1,1,1,1,1,1,1,1,1,1,0.475247524752475,1,1,0.98019801980198,0.227722772277228,1,1,0.0297029702970297,0.297029702970297,0.198019801980198,1,1,1,0.267326732673267,0.910891089108911,1,0.0099009900990099,0.821782178217822,0.435643564356436,0.633663366336634,0.940594059405941,0.237623762376238,0.306930693069307,0.0297029702970297,0.564356435643564,0.118811881188119,1,0.821782178217822,0.178217821782178,0.910891089108911,1,0.0297029702970297,0.475247524752475,0.831683168316832,0.0099009900990099,0.871287128712871,0.0198019801980198,0.0099009900990099,0.128712871287129,0.435643564356436,0.920792079207921,1,0.237623762376238,0.326732673267327,0.386138613861386,0.316831683168317,0.326732673267327,0.920792079207921,1,0.0099009900990099,0.900990099009901,1,0.0693069306930693,0.366336633663366
"Reactome Toll Like Receptor 3 (TLR3) Cascade",1,1,1,1,1,1,1,1,1,1,1,1,0.574257425742574,1,1,0.900990099009901,0.207920792079208,0.96039603960396,0.0198019801980198,0.0495049504950495,0.455445544554455,0.198019801980198,0.99009900990099,1,1,0.485148514851485,0.97029702970297,1,0.0396039603960396,0.841584158415842,0.356435643564356,0.594059405940594,0.881188118811881,0.287128712871287,0.396039603960396,0.0495049504950495,0.534653465346535,0.0495049504950495,1,0.653465346534653,0.138613861386139,0.831683168316832,0.0198019801980198,0.0297029702970297,0.663366336633663,0.811881188118812,0.0198019801980198,0.712871287128713,0.0099009900990099,0.0099009900990099,0.267326732673267,0.564356435643564,0.97029702970297,1,0.326732673267327,0.514851485148515,0.693069306930693,0.108910891089109,0.346534653465347,0.98019801980198,1,0.0099009900990099,0.188118811881188,0.237623762376238,0.0099009900990099,0.0693069306930693
"Reactome Toll Like Receptor 4 (TLR4) Cascade",1,1,1,1,1,1,1,1,1,1,1,1,0.485148514851485,1,1,0.940594059405941,0.118811881188119,1,0.0396039603960396,0.0099009900990099,0.346534653465347,0.316831683168317,1,1,1,0.158415841584158,1,1,0.0099009900990099,0.643564356435644,0.455445544554455,0.782178217821782,0.96039603960396,0.198019801980198,0.247524752475248,0.0891089108910891,0.623762376237624,0.118811881188119,1,0.594059405940594,0.158415841584158,0.96039603960396,0.0297029702970297,0.0297029702970297,0.594059405940594,0.782178217821782,0.0099009900990099,0.95049504950495,0.0099009900990099,0.0198019801980198,0.108910891089109,0.247524752475248,1,1,0.0792079207920792,0.0693069306930693,0.485148514851485,0.168316831683168,0.326732673267327,0.96039603960396,1,0.0099009900990099,0.138613861386139,0.0396039603960396,0.0099009900990099,0.198019801980198
"Reactome Toll Like Receptor 5 (TLR5) Cascade",1,1,1,1,1,1,1,1,1,1,1,1,0.425742574257426,0.99009900990099,1,0.96039603960396,0.316831683168317,0.97029702970297,1,0.0099009900990099,0.485148514851485,0.118811881188119,1,1,1,0.514851485148515,0.930693069306931,1,0.0198019801980198,0.98019801980198,0.346534653465347,0.514851485148515,0.742574257425743,0.168316831683168,0.277227722772277,0.0198019801980198,0.603960396039604,0.108910891089109,1,0.663366336633663,0.277227722772277,0.910891089108911,1,0.0297029702970297,0.554455445544555,0.732673267326733,0.0693069306930693,0.821782178217822,0.0297029702970297,0.0099009900990099,0.227722772277228,0.554455445544555,0.97029702970297,1,0.217821782178218,0.465346534653465,0.584158415841584,0.356435643564356,0.217821782178218,0.871287128712871,1,0.0099009900990099,0.97029702970297,1,0.0297029702970297,0.118811881188119
"Reactome Toll Like Receptor 7/8 (TLR7/8) Cascade",1,1,1,1,1,1,1,1,1,1,1,1,0.435643564356436,1,1,0.97029702970297,0.188118811881188,0.97029702970297,1,0.0495049504950495,0.564356435643564,0.128712871287129,1,1,0.99009900990099,0.415841584158416,0.940594059405941,1,0.0099009900990099,1,0.366336633663366,0.485148514851485,0.891089108910891,0.148514851485149,0.188118811881188,0.0594059405940594,0.504950495049505,0.118811881188119,1,0.722772277227723,0.0495049504950495,0.841584158415842,1,0.0099009900990099,0.643564356435644,0.752475247524752,0.0198019801980198,0.653465346534653,0.0495049504950495,0.0099009900990099,0.247524752475248,0.643564356435644,0.95049504950495,1,0.247524752475248,0.564356435643564,0.425742574257426,0.376237623762376,0.297029702970297,0.95049504950495,1,0.0099009900990099,0.712871287128713,1,0.0297029702970297,0.0198019801980198
"Reactome Toll Like Receptor 9 (TLR9) Cascade",1,1,1,1,1,1,1,1,1,1,1,1,0.485148514851485,1,1,0.920792079207921,0.138613861386139,0.96039603960396,1,0.0495049504950495,0.623762376237624,0.207920792079208,1,1,0.99009900990099,0.346534653465347,0.96039603960396,1,0.0198019801980198,0.930693069306931,0.435643564356436,0.574257425742574,0.920792079207921,0.217821782178218,0.316831683168317,0.0594059405940594,0.623762376237624,0.168316831683168,1,0.564356435643564,0.108910891089109,0.900990099009901,1,0.0396039603960396,0.712871287128713,0.623762376237624,0.0099009900990099,0.702970297029703,0.0396039603960396,0.0198019801980198,0.396039603960396,0.584158415841584,0.95049504950495,1,0.207920792079208,0.504950495049505,0.435643564356436,0.405940594059406,0.267326732673267,0.881188118811881,1,0.0099009900990099,0.643564356435644,1,0.0792079207920792,0.0891089108910891
"Reactome Toll Like Receptor TLR1:TLR2 Cascade",1,1,1,1,1,1,1,1,1,1,1,1,0.435643564356436,1,1,1,0.198019801980198,1,1,0.0099009900990099,0.336633663366337,0.198019801980198,1,1,1,0.415841584158416,0.900990099009901,1,0.0099009900990099,0.702970297029703,0.475247524752475,0.603960396039604,0.910891089108911,0.188118811881188,0.247524752475248,0.0495049504950495,0.495049504950495,0.0693069306930693,1,0.762376237623762,0.158415841584158,0.98019801980198,1,0.0099009900990099,0.475247524752475,0.811881188118812,0.0198019801980198,0.881188118811881,0.0297029702970297,0.0099009900990099,0.138613861386139,0.514851485148515,0.95049504950495,1,0.138613861386139,0.316831683168317,0.306930693069307,0.445544554455446,0.316831683168317,0.920792079207921,1,0.0099009900990099,0.831683168316832,1,0.0495049504950495,0.227722772277228
"Reactome Toll Like Receptor TLR6:TLR2 Cascade",1,1,1,1,1,1,1,1,1,1,1,1,0.445544554455446,1,1,0.99009900990099,0.227722772277228,1,1,0.0396039603960396,0.336633663366337,0.138613861386139,1,1,1,0.356435643564356,0.861386138613861,1,0.0099009900990099,0.732673267326733,0.495049504950495,0.534653465346535,0.97029702970297,0.217821782178218,0.306930693069307,0.0495049504950495,0.534653465346535,0.0891089108910891,1,0.811881188118812,0.188118811881188,0.96039603960396,1,0.0198019801980198,0.544554455445545,0.891089108910891,0.0198019801980198,0.910891089108911,0.0099009900990099,0.0198019801980198,0.0594059405940594,0.554455445544555,0.940594059405941,1,0.148514851485149,0.326732673267327,0.475247524752475,0.326732673267327,0.386138613861386,0.920792079207921,1,0.0099009900990099,0.841584158415842,1,0.0396039603960396,0.287128712871287
"Reactome Toll-like Receptor Cascades",1,1,1,1,1,1,1,1,1,1,1,1,0.633663366336634,1,1,0.930693069306931,0.0495049504950495,1,0.0297029702970297,0.0099009900990099,0.574257425742574,0.336633663366337,1,1,1,0.148514851485149,0.99009900990099,1,0.0099009900990099,0.683168316831683,0.594059405940594,0.752475247524752,0.99009900990099,0.277227722772277,0.346534653465347,0.0495049504950495,0.247524752475248,0.237623762376238,1,0.643564356435644,0.0792079207920792,0.940594059405941,0.0396039603960396,0.0495049504950495,0.702970297029703,0.712871287128713,0.0099009900990099,0.910891089108911,0.0297029702970297,0.0099009900990099,0.435643564356436,0.198019801980198,1,1,0.0693069306930693,0.148514851485149,0.613861386138614,0.188118811881188,0.455445544554455,0.99009900990099,1,0.0099009900990099,0.287128712871287,0.0594059405940594,0.0099009900990099,0.217821782178218
