"","HA_HB","HA_HI","HA_HL","HA_HS","HA_HT","HA_MA","HA_MB","HA_MI","HA_ML","HA_MS","HA_MT","HB_HI","HB_HL","HB_HS","HB_HT","HB_MA","HB_MB","HB_MI","HB_ML","HB_MS","HB_MT","HI_HL","HI_HS","HI_HT","HI_MA","HI_MB","HI_MI","HI_ML","HI_MS","HI_MT","HL_HS","HL_HT","HL_MA","HL_MB","HL_MI","HL_ML","HL_MS","HL_MT","HS_HT","HS_MA","HS_MB","HS_MI","HS_ML","HS_MS","HS_MT","HT_MA","HT_MB","HT_MI","HT_ML","HT_MS","HT_MT","MA_MB","MA_MI","MA_ML","MA_MS","MA_MT","MB_MI","MB_ML","MB_MS","MB_MT","MI_ML","MI_MS","MI_MT","ML_MS","ML_MT","MS_MT"
"Reactome Signaling by the B Cell Receptor (BCR)",-7.81100951429191e-06,-1.38569303164563e-05,-1.0588606094389e-06,-9.67789802982239e-06,-4.3293159182433e-06,-5.70759971837226e-06,-9.2570087602022e-06,-8.73343692095035e-06,0,-3.10466360562911e-06,-2.03819421618914e-05,-0.220813332827949,-0.00421853231484331,-0.206184430185616,-0.296481319596797,0.0400600731669761,0.0185327351936143,-0.077943932125924,-0.0001098931734883,0.0192790970256438,0.0121344128766889,-0.00669894257026642,-0.189835790696141,-0.171615732445921,0.0523804294610593,0.026969580220878,-0.0691526198783685,-0.00166325757490228,0.117225036645529,0.00854665184092416,0.0326561652928257,0.0191325691996157,-0.0184044473925807,0.0945529109120633,0.0134680870909227,0.00925536747853256,0.0288735998203781,0.0572931226550472,-0.18310687767192,0.0622519250550281,-0.0376958716738461,-0.0514491572471673,-0.00143612724994623,0.109795360648245,0.00165989620520928,0.0382105235643402,0.0606479452282497,-0.130424423197834,-0.000566693863550609,0.115340747359045,0.0229774193979514,0.0404592210732854,0.0146301393192379,-1.69733047005609e-05,0.0374707549542121,0.0442880068943556,0.0334657034391374,-9.64492690690554e-06,0.012095459948939,-0.0361980908671082,-0.00102131372783183,0.276575164264997,0.0354696307574876,0.00552411485472291,0.000607145493663487,-0.0420236118348012
"Reactome Signalling to ERKs",-9.4146177524672e-06,0,-2.18971013691712e-05,0,0,-5.53404191569406e-05,0,-1.26773518404374e-05,-9.25934499393513e-06,0,0,-0.0925074636647467,-0.0244594193337394,-0.214497563239699,-0.32489545735239,-0.0169097719051434,0.154645633777492,0.0496150362189019,-0.00106252158767528,0.171220188158249,-0.041391976420324,-0.0219705985933045,-0.138019973754993,-0.129649396462426,0.00564369248312728,0.147015468523451,-0.0871762304961951,-0.000369015341262214,0.305080856631752,-0.0458179139421389,-0.0246992666315128,-0.01738081259772,-0.0199973187406848,0.00559101766664528,0.00637474542477864,-0.000181602349180656,0.00862969009589892,-0.0266314426981195,-0.245052291879118,-0.051967053927881,0.0810283090661165,-0.0675544129672198,0.000458554282195348,0.32025831064108,-0.0552848648847744,-0.00372582435427412,0.0717784862695662,0.05167001747262,-0.0014625450375574,0.165143127062244,-0.00521022712465559,0.0168064558033012,-0.0259122938865978,-2.41905503659477e-05,0.00282444132455436,-0.0517511194716269,0.10151918319992,-0.000830389853936735,0.103966176122596,-0.0204060804720532,-0.00117669158523949,0.468556255075605,-0.0990063799816703,-0.00245673087402632,-0.000872909312103582,-0.0257889288602805
"Reactome Signalling to RAS",-1.29394645521771e-05,-2.45192534052805e-05,-4.25018063267689e-05,0,0,0,0,0,-2.08337673701535e-05,0,0,-0.0510223106564129,-0.0190068455723416,-0.1356877435184,-0.23728483397071,-0.0101342784301726,0.147158237534201,0.0072917873393328,-0.000346790514905756,0.0791257868484369,-0.0883180915264384,-0.0294960783606107,-0.175308279213877,-0.118043539619647,0.039611859090067,0.208859088115522,-0.0465963005914912,0.000834416910456745,0.378117598704087,-0.0167920874418442,-0.0149403434962252,-0.0153291887148455,0.00171762006400935,0.00883081689789574,-0.026749307053607,-0.000982790037325678,-0.0084919876218659,-0.0262546819716821,-0.273952567653659,-0.0217217094006316,0.0291831048990514,-0.198993744664234,0.000124835079825241,0.35142884242505,-0.0883054144458584,0.0164382723254507,0.152280958179816,0.0196537153296023,-0.00130569674914366,0.0664409974591,0.00689381696833516,0.0195441703679025,0.010137897707496,-4.09449095987855e-05,-0.0345909529823472,-0.0493356679687209,0.00825686227511296,-0.000397318286273777,0.222615080254159,-0.015479209823111,0.000667271096304234,0.394305531796702,-0.0823062642932336,-0.000381681161409,-0.000607429833606972,-0.0203583880806202
"Reactome Synthesis of PIPs at the plasma membrane",0,-1.94003903711277e-06,0,0,-9.12932314639127e-06,0,-3.89553564747875e-06,0,0,-2.58610092972871e-05,0,-0.222328361425808,-0.0365968289886715,-0.236921165974425,-0.401027856238041,0.0181662283046327,0.0337927932101519,-0.129921512021191,-0.00161958434620448,0.125473770267491,-0.0469797548130006,0.0213694238762561,-0.168152630432224,-0.161616252777544,-0.032946336769497,-0.0380740075786241,-0.109024065249037,-0.00128308048277169,0.188802864280316,0.0694770974542569,-0.0118098180491231,-0.0393004167938362,-0.019244247847839,0.140236487166383,-0.030008156087697,-0.00045248295763729,0.127939023860437,0.132513313062166,-0.259339647675658,0.0408967014917022,-0.0277896621462047,-0.14936233193545,-0.00179038998847786,0.0851058460774029,-0.0628984268957815,0.054623694160095,0.0291462272962501,-0.0710160050380293,-0.000247156484862956,0.0825436666480637,-0.0435972748795284,0.0342787278735759,0.0238176373805419,-1.65915756336897e-05,0.084107549395147,0.0133177411861219,-0.129996304940538,0.000473620180600844,0.00805400267311775,0.00812917972907789,-0.00151529516426925,0.271426521668276,-0.0299617876455771,-0.00103673369339358,-0.00159781329811801,-0.063313437887683
"Reactome TBC/RABGAPs",-1.60795772663093e-05,-3.66450165801582e-05,0,-2.11359516527986e-05,-2.50857497582964e-05,0,0,0,-1.28206771881691e-05,-5.41288567356756e-06,0,-0.210307176165623,-0.0467904669662269,-0.21049866590283,-0.372172495524093,-0.0240789376011584,-0.0258360260955903,-0.0185002825386637,-0.00192246091354191,0.0934038816096839,-0.0997563144586684,-0.0297041200017495,-0.197017379809718,-0.22855563204774,0.0277037978339177,-0.123670372999008,-0.179375335207509,0.000940295956070772,-0.0547913304476764,-0.0796097645606322,-0.0395500762914743,-0.0342849600777532,-0.0267415246473434,-0.0278249502830021,-0.0385557660962038,-0.00100665825752015,-0.0170615766196268,-0.0282692199126448,-0.211272575079859,-0.0386741359667344,-0.0436897374365876,0.014953040736152,-0.00219718523833118,0.044236457832118,-0.0985977589737212,-0.0199865036005842,0.130937306978394,-0.0371416584865305,-0.000352623488908022,0.148010946425942,-0.0443815022541706,-0.0302616928589399,0.00238093354715268,-8.90113581915738e-07,0.104160026126805,-0.00296174283272196,-0.0126229698435781,-0.000733763581636568,-0.0657904637451224,-0.0594527226961547,-0.000775306717085314,0.126864865597028,0.0225003043443572,-0.0002606072666118,-0.00145046043796195,-0.0732550564523612
"Reactome TCR signaling",-9.29359725099499e-06,-1.18745877107306e-05,-1.08443201844003e-05,0,-7.23252266463332e-06,-1.62743555473622e-05,-1.01186927987388e-05,0,-5.37907018284686e-06,-1.35279903259637e-05,-7.90625598502675e-06,-0.22961592975942,-0.00365445633431162,-0.245743991732923,-0.337100259004304,0.0128267290687696,-0.0239995974406451,-0.0884297550984431,-0.00119640263634465,0.0550540769356317,-0.0302391313625808,-0.00413138309019078,-0.173236460824273,-0.141626211860868,0.0111906948413981,-0.071160653457543,-0.0950679109875974,-0.00117835202024272,0.111701150723897,-0.029103385553628,0.00975777822610177,-0.00643963824398758,-0.0202051643174847,0.0599162241150292,-0.00241919680486629,0.000964288774008479,0.0755945227837243,0.0129058098305202,-0.130339703484018,0.0274422397313976,-0.0460937348455773,-0.10724181557358,-0.00178841374015297,0.105705743541444,-0.00260589453601223,0.0177141631089177,0.0600042426486334,-0.0403435658608505,0.00558994323353727,0.0489424229916018,-0.0100930818941677,-0.00616814684054282,-0.0191905973515069,-5.63620396774237e-05,0.0156935643661727,0.000880412828671612,-0.0651556995108204,-0.000654523607106142,-0.0647920184662989,-0.0165275559933585,-0.000730285785921286,0.189571561400751,-0.00466292797628973,-0.000729349975281402,0.00143216206276423,0.0126297310778492
"Reactome TP53 Regulates Metabolic Genes",0,-1.83467168942373e-05,-1.83250558704252e-05,-2.84625013544458e-05,-3.81548748238165e-06,-1.15920416386136e-05,-1.22300086057243e-05,-1.30522653568562e-05,-1.87342010929145e-05,0,-7.62240745090983e-06,-0.175726956963056,-0.0295206533878068,-0.237012910473227,-0.268335057566434,0.0563404140739827,-0.14788718197236,0.00164523765810801,-0.000398162061475359,0.0550660875299405,0.00608779083886555,-0.017263629318858,-0.144642593604224,-0.156505762944034,0.0283694338951272,-0.0792738862867085,-0.0782701673875942,-0.000743537232230294,0.111451067202426,-0.041865959648347,-0.0143350723755231,-0.0309761648274289,0.0517850197232047,-0.0214324847752214,0.0249229184170242,-0.00038703693382522,-0.0203883275531207,-0.0268926705103349,-0.307921737000516,0.0018984206020357,-0.11044229256529,-0.11884290029716,-0.002130900850811,0.164326536960049,-0.0717717657118885,0.00399763703320012,-0.0540547634697457,-0.120255802978435,-0.00154243790787547,0.157531824686386,-0.079660214162126,-0.032573662563957,-0.00474099264131394,-4.58962020171682e-06,0.0276470689328574,-0.0156293960374936,-0.060700016581244,-0.000629019329258683,0.04833945610876,-0.0541436446097384,-0.00156986777778344,0.298363545887942,0.0191447054297917,-0.00418577336077438,-0.000297184553563331,0.074748837110552
"Reactome TRAF6 mediated NF-kB activation",0,-8.93254166322618e-06,0,0,0,0,0,0,0,0,-1.05220659736851e-05,-0.20108550666,0.0200974398271256,-0.234493312325248,-0.266307094875702,0.0170791826354759,-0.0889629302995089,0.00395854946725917,-0.000452665332302405,0.0400138218153911,0.208921449747425,0.0996450103865676,-0.196740913466896,-0.167508967001381,-0.042204879728357,-0.129649253840103,0.0304283856884628,-0.00029673974189347,0.145418522433957,0.0589964265368835,0.0618393098900165,0.0164845297918491,-0.0258941779020923,0.154986898473758,0.0949662241712776,0.00524855203304349,0.193251051731027,0.183660228686214,-0.171113876651406,-0.0417401613277428,-0.0986647901856486,-0.109280443015222,-0.00118514661068599,0.181208567085724,0.221384336022997,-0.016319646661363,0.150010998021926,-0.0783928579964026,0.0308178733442782,0.0345482796300121,0.253764041330482,-0.0221793319552242,-0.0463627759115389,-1.36966738925032e-06,-0.0197744159654179,0.0261795207570033,-0.182904714011887,0.00059181262248611,0.172386078722846,0.061598058932538,-0.00029458906199693,0.48943707225884,0.00922680773538535,-0.000757759447555909,0.00811586284788641,-0.0760951144332266
"Reactome TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation",-1.08378113351388e-05,-1.10123883157836e-05,-1.07437963687843e-05,-1.81339251348933e-05,0,-1.51439363257022e-05,0,-1.32097978994258e-05,-2.46833129108743e-05,-2.19897299462838e-05,0,-0.207384015358062,0.00248664185062468,-0.232540844702093,-0.362472994952387,-0.039933921559438,0.0689928537060803,-0.120308360537799,-0.00107842721607888,0.123393888020049,-0.00940156536776151,0.0500875832833272,-0.169498599633127,-0.217271158368622,-0.0558516937210283,0.0181139291081818,-0.105459384288686,-0.000662029262774887,0.170331543291402,-0.0771131933465715,-0.00864255466604626,-0.0108188965119736,-0.0203123776273692,0.0355712289420704,0.0230052514286746,0.00357456431954671,-0.0113890021624123,0.0392524762696693,-0.229546920502994,-0.0253051682425507,0.087259986043899,-0.0643634863173234,-0.00216824470325143,0.125702261158745,-0.0231216434717477,-0.0124778137906111,0.188552294483874,-0.0644507341138036,0.00747455389080148,0.153862281877948,0.0432710033139718,0.000663235138669059,-0.043382678467687,-2.10639673974002e-05,0.0271248701938099,-0.000910362812107584,0.0125093653171674,-0.000467271570669355,0.0408627545120681,-0.0607084358536205,-0.000482851303851344,0.305729941555559,-0.0754267377249326,-0.000691360051970499,0.00461493373832021,0.0490356676311281
"Reactome TRIF(TICAM1)-mediated TLR4 signaling ",-2.67366605325968e-05,-1.50712236871844e-05,-7.88354148295655e-06,0,-4.12814194702049e-06,-2.07763354120792e-05,-2.02210487967704e-05,-7.9194270810371e-06,-7.2849114573479e-06,-3.95633548253743e-06,-3.56321739712408e-06,-0.213684087291953,-0.0112786063604795,-0.208912024990556,-0.392317787209084,-0.0370596374714647,0.0926216139451135,-0.122466970776183,0.0135385783337013,0.106064920025028,-0.00510922131710852,0.0135172504674103,-0.1336766560131,-0.183085835956839,-0.0585888199211716,0.025904186194117,-0.0971311505952613,-0.00136026755441384,0.123252741082466,-0.059698918964164,0.00286535139424039,-0.0177478779360931,-0.028034919916152,0.0177100169437758,-0.00586470907576989,0.00363550099197131,-0.0148986686322699,0.0651522482273458,-0.254419933192302,-0.022468700769307,0.101004401305753,-0.0602146494532499,0.0194881832059025,0.13289389444029,-0.0219264223348047,-0.0178394144512003,0.19106289770277,-0.0616429214030574,0.0204412318394224,0.126994261639356,0.0283075104776299,-0.0111842799472666,-0.042110020294596,-9.94047402865747e-06,0.0141537058575326,-0.00766259395825387,-0.023983620707936,-0.000588713757499291,0.0145552136991637,-0.0650771049828729,-0.00178067191455397,0.244292455705535,0.0185876190886937,-0.000782114232334097,0.0744337905140142,0.0786678425434952
"Reactome The NLRP3 inflammasome",0,-2.16406799491058e-05,0,0,0,0,-9.07746335197388e-06,0,0,0,0,0.0104761293424149,-0.00595383461734996,-0.131521350824868,-0.241810007886261,-0.0430604334757847,-0.0182011688978006,-0.000702322566197197,-7.51610595300025e-05,0.307214475052438,0.176835849472015,0.0278187868384443,-0.137054954535381,-0.145062834179008,-0.0685375700411951,0.0327443529797273,-0.155026758266871,-0.000961631602023513,0.606318027375926,-0.0518264257371538,0.0431435394202664,4.79954031308222e-05,-0.0161148514667607,0.0183212747456785,0.0555576649650353,-9.44575598558753e-05,0.245583325700241,0.139036115310129,-0.241774934367796,-0.072059637855684,0.0575702889022387,-0.15330851549778,-0.000798056656877116,0.278412101161881,0.173864367825354,-0.0431844336225289,0.00412505720011663,-0.0867720121900391,-0.000206753660566729,0.336221085629016,0.171586468556496,-0.0207101374508622,-0.0537618569430597,0,0.211287955616277,0.0375491361482361,-0.0670415893987488,0.00156233090245426,0.299380987913088,0.0209456193991184,-0.000446380395138492,0.495289924584467,-0.0535281311506939,-0.000945935023801874,0.0178579464639476,-0.0856880555998967
"Reactome Toll Like Receptor 10 (TLR10) Cascade",-2.95190458241896e-06,-5.98553609257285e-06,-1.38247256696654e-05,-7.13796725615653e-06,-1.69399635565801e-05,-9.39920303593506e-09,-3.45716675930109e-06,-8.06028917759565e-06,0,-3.77985581579827e-06,-8.4434962312167e-06,-0.198889542498325,0.00850683009224266,-0.222208605765931,-0.376406742550101,-0.0364922391418557,0.0105543073526806,-0.152156106722548,-0.000801658810301968,0.134848424799333,0.00178046450710073,0.0486849629228184,-0.16516810756082,-0.184766921654515,-0.0621104207717573,-0.0146566559860226,-0.0917778847126332,-0.000631565832640942,0.168809571540596,-0.0753074817387362,0.00237953517839613,-0.00282211809754457,-0.0224811130095184,0.0413844115869805,0.0255871584828746,0.00502314490957777,-0.0226930086583728,0.0423878589308501,-0.230583526023386,-0.0198549209243388,0.0350114007658963,-0.101258360221746,-0.000983176382669423,0.138503060078796,-0.0136495059137671,-0.0159303401912555,0.135644192191591,-0.0775862559237962,0.00885893498273363,0.145696591431175,0.0371002669533203,-0.0119907763332835,-0.037606123311797,-1.81549780318432e-05,0.025284369190172,-0.000717116190554656,-0.0150521406194821,-0.000735089984736945,0.0530537106722812,-0.0550106645082747,-0.000346096443306748,0.334484159624169,-0.0767752155822808,-0.000826861271387777,0.0032744619221401,0.0508191378366611
"Reactome Toll Like Receptor 2 (TLR2) Cascade",-7.03567592870839e-06,-1.0909870251912e-05,-4.78929496788778e-06,-3.77266778349386e-06,-4.80297373214215e-06,0,-1.03255583132387e-05,-1.08510315336075e-05,-6.51045905246779e-06,-1.19996984219219e-05,-2.15881191944825e-06,-0.207837185956636,-0.00405673346119127,-0.224503324209892,-0.363015282160451,-0.0363851703159353,0.0473338676415644,-0.166237350134782,-0.00108680150863785,0.114541636801545,0.0179371807990751,0.0353868831876289,-0.17691166251104,-0.201183794481622,-0.0541476430610651,0.030065058667319,-0.0733250949997645,-0.00191122081925178,0.147991257136591,-0.034013885304478,0.00032750651854463,-0.0163569315906775,-0.0234300902138005,0.0338931812056548,0.0226282862303557,0.00479182351304355,-0.0138487050013353,0.0405677306138314,-0.243250421865471,-0.0276713849346116,0.0697184951943115,-0.106611653839956,-0.00194802802467502,0.123377835742573,0.00475298260489384,-0.0217251999733778,0.17970212828935,-0.0699030088530438,0.00797019151893161,0.121474176371349,0.0538105567620279,0.00100197506931819,-0.0369213119004891,-8.44882942127616e-06,0.0326370122811628,0.00775651450737608,0.0214271684821507,-0.000923427042144825,0.0296042568473616,-0.0622899507046344,-0.00190864229547099,0.276892330126393,-0.0490124175536697,-0.00302745569350233,0.0026422916142554,0.0257971702621829
"Reactome Toll Like Receptor 3 (TLR3) Cascade",-4.1099639727539e-06,-4.25527104975818e-06,-7.72304154635508e-06,-6.63034983126522e-06,0,-2.58184453634836e-08,0,-6.99423499259223e-06,-1.41079141497718e-05,-8.75363757157395e-06,-1.2576879056735e-05,-0.219474220292812,-0.0052397883890456,-0.242849569302202,-0.378619790055336,-0.0353806305316805,0.0565459771456852,-0.126892925372648,0.0138552032584194,0.114456480009878,0.0010536796790014,0.0171148298789629,-0.136678519667729,-0.19010417959708,-0.0617280404417004,-0.0143069637664477,-0.0956998967412692,-0.000799354586930733,0.124734391690018,-0.0610547081929078,0.00263828457191709,-0.0156827886331992,-0.0205347561184918,0.0224690320348784,-0.00234140432249517,0.00435874300124435,-0.0124786715516796,0.0679469263691756,-0.224360637259592,-0.0156324286600076,0.0783735806528547,-0.0614180371089263,0.0223018666913427,0.135711354148616,-0.0249106168329938,-0.0143125501538385,0.171852065630881,-0.0458449303552035,0.0214739737329152,0.116769779357321,0.0270971976407446,-0.0197799715652858,-0.037951382396965,-1.31346882271011e-05,0.0199203461162679,-0.00416401510339458,-0.0551970252557957,0.000734665641353663,0.0182131363450733,-0.0613879009256868,-0.000287674925171781,0.264728099816802,0.0431430865058606,-6.08133019828576e-05,0.079554679963546,0.0849821234294631
"Reactome Toll Like Receptor 4 (TLR4) Cascade",-1.02450751485442e-05,-1.09731265786798e-05,-6.35332721320022e-06,-5.2066789791523e-06,-4.92199058194665e-06,-5.24265789233666e-06,-1.35789702392097e-05,-9.96835103361364e-06,0,-1.1569985836776e-05,-4.85131587130832e-06,-0.221808207267387,-0.00194634950987346,-0.217732842845217,-0.403068262708248,-0.0258338135921905,0.0843224363764511,-0.161950680319576,0.0102066178740671,0.121828250760328,0.0040932104763336,0.0257548539206911,-0.150050534769589,-0.190937264078962,-0.0522822547909962,0.056874378315457,-0.105962331409097,-0.000579698871603762,0.173600502315064,-0.00977340084138832,-0.00815135818282398,-0.0152703685184298,-0.0260003268046389,0.0338064777721344,0.00589452845358608,0.00309338711728227,-0.0220261262387699,0.0435015993101111,-0.26079866614697,-0.00740213650814605,0.0679885507522537,-0.0846992074663354,0.0157697457961723,0.123045191329178,-0.0147424442303497,-0.0154755771270427,0.190457501651989,-0.0838302462399979,0.0154867211689197,0.137813235560809,0.0391879225354284,0.0256476074890826,-0.0422214341245695,-6.36900213412497e-06,0.0535221507295913,0.0348846120910673,0.000784397377005336,-0.00147034268156081,0.017378499541053,-0.0642206291546989,-0.000567448027592721,0.269946859475767,0.0415060227905906,0.00359043934910636,0.0513063377898102,0.0395601828846264
"Reactome Toll Like Receptor 5 (TLR5) Cascade",-1.16863686982834e-05,-1.23509991769548e-05,-7.06391950803069e-06,-9.28262689694527e-06,0,-8.03350353224759e-06,-4.47219479901117e-06,-3.86364227362482e-06,0,-7.92320061212465e-06,-2.14150634803474e-06,-0.206484096163184,-0.00228012056820989,-0.240900278129017,-0.338899457552833,-0.0388298843833802,0.0306482276762654,-0.16131276198936,-0.00190193111183532,0.124531451813686,0.00222152216777751,0.0566297737011491,-0.17396037007347,-0.187847514646302,-0.0553686512935983,-0.0246176251372993,-0.0949450217535885,-0.00157555763628232,0.167974580848774,-0.0725588324246859,0.00227631571500491,-0.00371407108793355,-0.0214186054240316,0.0436519593698584,0.0307263570511119,0.00355685746797066,-0.0174307828404432,0.0398181170204816,-0.222126271946377,-0.0204380168843453,0.0396637001135259,-0.0878011771782992,-0.00113427985625816,0.13899090486081,-0.0195617699166762,-0.0125282820946918,0.160327372125013,-0.0627886943747531,0.00788273445070039,0.146113349081149,0.0456742016196698,-0.00763072100830607,-0.0411047717852864,-2.50223192897325e-05,0.0301640972519239,0.000395646615465853,-0.0183501449945147,-0.00195222541736974,0.0528113951573171,-0.0603049520940542,-0.000665420394640697,0.33610943187871,-0.079849557674005,-0.00139872753094412,0.00370588364438232,0.0532284060002868
"Reactome Toll Like Receptor 7/8 (TLR7/8) Cascade",0,-9.46063892089977e-06,-2.24346065220516e-06,-2.70275860860671e-06,-2.38728794941197e-06,0,-7.15754108236423e-06,-7.02447819853337e-06,-5.97018489662625e-06,-2.55190940956231e-06,-1.22479214563777e-05,-0.215097214211429,0.0021982528948688,-0.224312950099798,-0.3660368403095,-0.0443456512947462,0.0753831205064735,-0.129956744783366,-0.00132955763987166,0.114465568019885,-0.00659949989805642,0.042577819987358,-0.174867530798147,-0.202797676431898,-0.0628204362671944,0.0225937782218813,-0.114574893605053,-0.00232775338848612,0.160128214952658,-0.0736447871980308,-0.00579311033396995,-0.0185347711191383,-0.0255381737744205,0.029864344495749,0.0254785794071217,0.00332258853295762,-0.0173202516032728,0.0313843644201564,-0.231081645029141,-0.026456852596366,0.0946806420789502,-0.0691315304516662,-0.00102012485922941,0.13121876720247,-0.0268179655733333,-0.0190819276521849,0.188018481620797,-0.0451720124207606,0.00820724172235541,0.153318447196545,0.0271333472238449,-0.00739699198444416,-0.0419035577948763,-8.05845394031304e-06,0.0247836016895468,-0.00636902676168367,0.025792682983723,-0.00128712345615009,0.0308558432808726,-0.0553014603127999,-0.00108661261684555,0.287772982697277,-0.034415557307797,-0.00156802064785111,0.00365100116788181,0.095429945795664
"Reactome Toll Like Receptor 9 (TLR9) Cascade",-4.22376019941045e-06,-8.31614518535645e-06,-7.12785450909394e-06,-6.64053087078093e-06,-1.70344767910279e-05,0,-7.58244931898673e-06,-1.3212679590767e-05,-1.26161146374388e-05,-5.29177913235144e-06,-1.31267573720454e-05,-0.203348158432135,-0.00138612780885227,-0.230962838940004,-0.35560351300138,-0.034607297752434,0.0734242233729266,-0.133491811245616,-0.000945275844076617,0.101614172859548,-0.00318295925024435,0.0415310914602631,-0.14829898397483,-0.195956669483958,-0.0574487528039509,0.0108862758480284,-0.103174376290806,-0.00073429721359317,0.150507741274881,-0.0654786200673724,-0.00328117781205272,-0.0095467492651137,-0.019717389942553,0.0313175610362773,0.0169957566044685,0.00255927763559081,-0.0123326499967525,0.0265775999997694,-0.249840814631273,-0.0163788856916211,0.117886864419732,-0.0732133244805836,-0.000586242364580164,0.108649185927279,-0.0292595002648568,-0.00824565383240159,0.189831695804656,-0.0336165615494753,0.0080805837767691,0.139056071933244,0.0196556238449949,-0.010663429222595,-0.0401344058430992,-4.26888244085984e-06,0.0254740025094487,-0.00817498676519381,0.0172833695559524,-0.00208267796296362,0.0343634546861916,-0.0500573255184497,-0.00168150725105572,0.285771426697147,-0.0284884138096915,-0.00142761076917383,0.00221997822205547,0.0896426809652698
"Reactome Toll Like Receptor TLR1:TLR2 Cascade",-5.29851884150117e-06,-3.30815061560033e-06,-3.12423643738803e-06,-5.9719266426657e-06,-8.9469058267977e-06,-1.38588559095003e-05,-4.904992326102e-06,-1.49938626347102e-05,0,-9.25728465684778e-06,-1.02773103451662e-05,-0.186069180458263,0.00957022832404775,-0.22859070890416,-0.383043865096849,-0.0338271613097067,0.0529422683875991,-0.161276211443476,-0.00156385882034629,0.114919660040933,0.0181126825984174,0.033115942361974,-0.179566615867894,-0.204873377718504,-0.0555488823191479,0.0380620366971056,-0.0724275215047085,-0.00114651104651795,0.15106556553938,-0.0310958382467347,-0.00179949304231792,-0.00660804076392584,-0.0227822897935825,0.035258501297842,0.020568491514495,0.0039017553260211,-0.0131960356121301,0.0367678302597148,-0.211712738667169,-0.0341262018936934,0.0612194970833469,-0.10866116625575,-0.00135125673247815,0.123846738890548,-0.00293204219529483,-0.0177822607352443,0.176612779408359,-0.0802054567792998,0.00732592897195277,0.133700351480324,0.0620341581563688,-0.00289915019856891,-0.0314487552722369,-1.53414289178187e-05,0.0299043866787298,0.00535209158487883,0.0114739063301072,-0.000291089215756915,0.0351325937890677,-0.0556301477420616,-0.00129137630558044,0.266893147873629,-0.0419304967736704,-0.00125262874162965,0.00245492427732948,0.0366879292230764
"Reactome Toll Like Receptor TLR6:TLR2 Cascade",-1.53437082954547e-05,-7.03935837189279e-06,-2.01436827102869e-05,-7.30851211842591e-06,-1.65368274262105e-05,-1.40702027579437e-05,0,-1.04665437525035e-05,-1.25568537814535e-05,-6.9399707051154e-06,-8.13457621630463e-06,-0.22310323298665,-0.00148762533377457,-0.240373476707196,-0.370541567384978,-0.0376006166862424,0.0590532419179438,-0.158199282673921,-0.000645248390586316,0.114328379974203,0.0233891599630388,0.0317654590841884,-0.173354451038953,-0.192601724287312,-0.0550197886275787,0.0300246914380432,-0.0727195184994698,-0.00162699569190209,0.144473752331572,-0.0335962506925908,-0.00377926255037112,-0.0126400379628755,-0.0247225957705279,0.0304048105953442,0.0174973831778696,0.00457525544104222,-0.0140820197481045,0.0381378703182085,-0.231492769126787,-0.0244228935280864,0.0708112671480568,-0.115594008785515,-0.000766518747540794,0.130446904040219,0.00787417041446526,-0.0237836031588698,0.177892428671979,-0.0737700656011883,0.00770412625616853,0.132083443228381,0.0625661810687479,0.000762304190859489,-0.0393640537196575,-6.73641642916229e-05,0.0289937421197478,0.00514468230446752,0.00322153175107356,-0.000692849701817851,0.0253767075637322,-0.0661408416333333,-0.00110115272491519,0.283359356311811,-0.0449948956364901,-0.000827239834670139,0.00274553575448469,0.039158995967902
"Reactome Toll-like Receptor Cascades",-8.80807942549626e-06,-8.58009495622654e-06,-1.07894308650809e-05,-3.18870753629234e-06,-2.12911741901325e-05,-1.27928359254994e-05,0,-1.05583347351005e-05,-4.00642630779771e-06,-4.92181469962582e-06,-4.28337878660107e-06,-0.198907093493635,-0.0108768727987678,-0.252509685134586,-0.420090817454231,-0.026607150073685,0.106979370236604,-0.138659943160609,0.00787950734493899,0.0901430178165591,-0.0112207857356329,0.0175831762928963,-0.147672506271188,-0.184311832686433,-0.0445064346148007,0.0526123824895322,-0.101440376606876,-0.000450447868222853,0.144345550214954,-0.0155395025607736,-0.0142571676516738,-0.0230456571606907,-0.0240816379540962,0.0230828419046407,0.00476302858621689,0.00146545951067909,0.00746108105288014,0.032035935751595,-0.266920162903685,-0.00810413294010711,0.0863041831402287,-0.0777237967966142,0.0135917745982787,0.0863164133099055,-0.0195541599225666,-0.00942055250077297,0.19307955168458,-0.0802278371141753,0.0122592713254311,0.119989958141865,0.0120934471240823,0.0134695875279369,-0.0445061608142685,-2.01388136339126e-05,0.0536173060944372,0.0268629933350066,-0.0237934246028816,-4.4653521363233e-05,0.000134945896593651,-0.0616467509489863,-0.000634426937460341,0.244557046038141,0.0257087803999709,0.00341684922781323,0.0453245279501955,0.02861808052714
