"","GSM1274110","GSM1274111","GSM1274112","GSM1274108","GSM1274109"
"Sema3c",5.0973265659,5.03088296035,4.97337960916667,6.21503558926667,5.1161572049
"Gm1574",5.01807695433333,5.0379196488,5.44046903453333,4.9569567379,5.049471568
"Arl15",6.59564093453333,6.9509138172,6.8692565888,5.40382844503333,6.15708318396667
"Gpr35",6.1824186278,6.1642515306,6.0495649313,9.03327128406667,6.49481675213333
"Smc5",8.5781141564,8.6940138609,8.537423504,9.06061716263333,8.4785968378
"Ptk2b",9.03827969476667,9.27614616516667,8.96205023123333,10.0050107233333,9.89002247303333
"Mfn2",6.47305943306667,6.7756608981,6.52793881173333,5.25121650396667,6.9276846227
"Akap2",7.2892327139,7.1805821749,7.1105723424,5.729597945,6.81307375836667
"2410006H16Rik",10.024808656,10.6406056,10.600268103,9.18688462256667,10.2146328356667
"Zfp174",5.16067788186667,5.3320505424,5.25945049113333,5.035092211,5.3491249111
"Mobkl2b",5.8287185247,6.14106799446667,6.0897805553,6.0030355424,5.66597620473333
"Psmd7",8.4192711882,8.77402129356667,8.63817698533333,7.3592210865,8.5297836002
"Rnf148",5.49059290976667,5.04247240173333,5.87823377636667,5.09867056886667,5.17150823406667
"Hira",6.9155967159,7.163801038,6.959031621,5.4477495374,6.9785850739
"Stk19",7.61222095753333,8.22137584086667,7.63230032953333,7.3420158413,8.05731116666667
"Capza2",9.3767842926,9.80235155373333,9.26975064263333,8.86775857053333,9.5556670659
"Avpi1",7.44576555753333,7.4641719778,7.3903762366,6.02881300393333,7.4064358247
"Lrrc10b",5.05967827983333,5.0715984061,5.18863200306667,5.11112609366667,5.0712392932
"Hsd3b3",5.05871213903333,5.05462016956667,5.29076051023333,5.058693588,7.8883675952
"Cav3",5.12501959153333,4.9686231374,5.07033317653333,5.05970194283333,5.19221168003333
"Fdft1",7.1686180561,7.0577859666,6.9475208125,6.41677670193333,6.943363478
"Aimp1",9.0797142292,8.70470328196667,8.78999601156667,6.9309338718,8.65018188053333
"Cpne8",5.13737848183333,5.09112112451667,5.25284883756667,4.97555949516667,5.04739623906667
"Tssc1",7.9961549064,7.707470108,7.3222108174,8.2868842464,8.7198047804
"0610010K14Rik",11.2179232446667,10.98303312,11.241698948,10.82156948,11.20422443
"Cdk5rap2",8.26924862246667,8.768475064,8.56317415146667,7.306100034,8.55157012253333
"Scara3",5.07395917196667,4.97274014773333,5.05920481536667,5.23786730183333,5.0693998968
"Shmt2",8.5688128466,8.3091900516,8.4170063838,8.34039930473333,9.1261800815
"Mastl",6.0397456081,5.6372648694,5.1166553219,5.14569102433333,7.4133431954
"Rbmy1a1",5.21594405943333,5.6520419797,5.04518348321667,5.42257050983333,5.22177119603333
"Shank3",5.16006766056667,5.09041909643333,5.18180227233333,5.43863772253333,5.73259298066667
"Trim45",5.67529166806667,5.47881095006667,5.466865384,6.37461721606667,5.8456066945
"Celf2",8.663467787,9.301237063,9.2189968327,7.44311298793333,8.7159060899
"Donson",8.371429604,8.387637918,8.366636158,6.6321885322,7.9772126852
"Olfr700",6.8549985198,6.82440055823333,6.89456063426667,9.83356415396667,7.52637369253333
"Lphn2",5.09545285143333,5.0168727507,5.49494048056667,4.96861794023333,5.0406429667
"Plod3",8.9445492991,8.6043956578,8.65727645893333,8.01092157526667,8.34297581913333
"Stxbp5l",5.1698427779,5.57911109296667,5.0121683896,6.68791513186667,5.44290625516667
"Suv420h2",10.311443596,10.0088078773333,10.441473515,10.3715397496667,10.66718196
"Ing1",7.82948687146667,7.9604949582,8.04137235546667,5.85435266143333,7.56606932
"Dnajc2",7.0095992364,6.8532599804,6.51663016913333,6.58822594226667,6.82289279723333
"Npy1r",5.3081899548,5.22998560973333,5.21512619346667,5.17828740653333,5.1405951146
"Fsd1l",5.3129218265,5.15319141453333,5.04337617526667,5.09008214566667,5.01931012216667
"Grb2",7.98253633893333,8.18211563233333,8.2367878168,8.65887642313333,8.83301480313333
"Rbfox3",5.16845781806667,5.24443288296667,5.0698508383,4.99575706223333,5.0166611415
"Mobkl3",8.16509150726667,8.41999504586667,8.2434116608,7.0344214279,8.05753741026667
"Cd38",7.87279295673333,8.62578998413333,8.5329967266,8.22896168133333,8.09374526213333
"Gria1",5.012621192,5.09174125876667,7.89111154233333,5.09839300903333,5.137726183
"Rbbp4",5.74791182803333,5.9717250907,6.30761899113333,5.0718473727,5.30094005893333
"Nlrx1",8.30218616933333,8.66205776973333,7.51693287213333,8.86253298533333,9.65699554733333
"Ahctf1",7.77771523346667,7.5090319358,7.46761596686667,8.52881454913333,7.352098849
"B3gnt7",5.2649201756,5.3969241554,5.63315449013333,6.9680833366,6.0949390414
"E330014E10Rik",5.96069787923333,5.44874287016667,6.11225728736667,6.21923958393333,5.91799115953333
"Kcna10",5.02203944533333,5.22075012366667,5.27801272456667,5.6442429954,5.14694131363333
"BB014433",5.17545991863333,5.50116559186667,5.4900821718,6.37129810133333,6.06544060963333
"Galnt1",8.83550418563333,7.8895451856,7.8262113692,8.96605230376667,8.00490144053333
"Commd4",10.2273192106667,10.156010905,10.62422194,9.44980521426667,10.1733371033333
"Olfr47",5.92821939436667,5.66449525583333,5.9169067571,5.08087578296667,5.2051442915
"Rnase10",6.40270042786667,6.34301302713333,6.909826849,5.34438924316667,5.26978034326667
"Rhbdd2",6.26999948233333,6.0186062097,6.10008641593333,5.60201457563333,5.52973590693333
"Sema6d",7.2083769888,7.4319753143,7.8584504974,7.1792042537,7.362264153
"1810031K17Rik",8.16678873286667,8.0984357968,8.00094469,7.44249653093333,8.800484422
"Tmem225",5.26352419823333,5.05310809311667,5.21325482766667,5.01692880878333,5.00083161186667
"Rap1gap",5.59070066316667,5.7337068962,5.65009636613333,4.98926438503333,5.0163114782
"Pef1",8.52492671286667,8.18933712166667,8.1978672762,7.7800331736,8.46230381106667
"Mrps25",6.86989394333333,7.1042275416,7.104443757,5.40717326883333,7.9549554204
"F13b",5.0099806539,5.38921182456667,5.13180719933333,5.05813375163333,6.9739267968
"Rin1",5.1188392755,5.3450865329,5.47738628653333,5.867912335,5.4046107829
"Ccr10",5.44666994493333,5.2413958327,5.36828670976667,5.1816188707,5.13634673483333
"Kcnh4",6.5802482344,6.48449816453333,6.33643997893333,7.0944290425,6.9722595746
"Asb11",5.13734575133333,5.59405090026667,5.5255281495,5.5566154091,5.2079557492
"Stk4",7.592667509,7.79571709513333,7.4072297253,6.03777936843333,7.2853826691
"AF529169",5.2247199105,5.13821495496667,5.48360161306667,5.22031801916667,5.04981405896667
"Gm5921",13.421424997,13.729391132,13.4475208126667,13.085050116,13.7924197376667
"Gm5316",8.0779721044,7.339233413,7.91806927073333,9.28047126613333,8.4841912962
"Gm4890",5.15213327856667,5.52739039556667,5.2741269798,5.06161623023333,5.1160036911
"A730049H05Rik",4.95836030923333,4.99760801433333,5.27375653195,5.17258240236667,5.00296968823333
"Odam",4.98664485443333,4.9927475109,5.02904884551667,5.06113915133333,5.18182374743333
"Arvcf",5.6672871576,5.55726701213333,6.1872319972,6.2217870594,5.5850846298
"Kctd20",8.9958068502,8.60176919913333,8.39548747806667,9.3080124107,8.2099051062
"Psmc1",9.22141595656667,9.188805436,9.025834331,8.80872750173333,9.22983238186667
"Ppef2",5.39700687553333,5.05255695633333,5.19588429886667,5.33503589726667,5.6224331537
"Psmd12",6.79122436273333,6.57551474186667,6.393745354,5.1305201294,6.49205823926667
"Eps8",6.24867552066667,6.77031512486667,6.45995029986667,5.09090318806667,5.76465122886667
"Lekr1",5.3772784115,5.458003538,5.16551424733333,5.48426560573333,5.08029252393333
"Ranbp2",8.18458546873333,8.440199811,8.12330961053333,6.84853357893333,7.81895001626667
"Ogdhl",5.05807231473333,4.96102804363333,5.28668764816667,5.1865286178,5.36869380953333
"Hdac3",6.39356511106667,6.4574357448,6.22675939893333,5.17714806093333,5.78333105736667
"4930542N07Rik",5.08128241073333,5.13312150748333,5.21154760406667,5.00867563063333,5.02900122793333
"Camsap1l1",5.3748124816,5.49315316766667,5.2805080056,4.97340839058333,5.07410244883333
"Eml4",8.73269608436667,9.12820388983333,8.91875945546667,7.94290753353333,8.7292173355
"Zfp219",6.01483322033333,6.1350178423,5.74603824346667,5.2520814191,6.4764831972
"Atg7",6.33301546386667,6.42982600666667,6.000504496,5.56394981843333,6.87735129353333
"Ndufb5",9.75772714386667,9.57518520836667,9.838243883,8.62111514586667,9.34259797553333
"Cntnap1",5.77595116193333,5.6254924953,5.91626093746667,5.3034865291,5.4070088117
"Tubd1",6.64988353733333,6.5003687696,6.50426999273333,5.21983729916667,6.11356645303333
"Gse1",5.89356627816667,5.71590198563333,5.6802344922,5.03552627338333,6.39325582273333
"Hps5",7.56735388233333,7.57476428086667,7.62395028593333,5.33348194663333,7.2495562313
"AI846148",7.2646405413,7.0123239227,6.90775729176667,5.98222780116667,6.6280450288
"Clec4a3",8.17887811753333,8.42729770826667,8.28659043833333,5.33018670036667,6.75733481413333
"Il9",5.00962668806667,5.0379196488,5.3633983263,5.4090565917,5.37665140533333
"Sema3a",4.9738481975,5.31376780563333,5.10762148203333,7.2971662929,5.50292010353333
"Qk",6.4230038204,6.02678745516667,6.4149745194,7.71466742473333,6.39640913213333
"4930402H24Rik",5.50270181803333,5.4290593254,5.08128748768333,5.09449459883333,5.0325902363
"Surf6",7.67301696973333,7.51926813013333,7.73607247633333,7.60157150766667,7.63322112
"Dppa3",5.60847796436667,5.27530190453333,5.04956415708333,5.8076591235,6.24658556473333
"1600014K23Rik",5.36336703296667,5.67672176353333,5.6028732514,5.28981922393333,5.07073098753333
"Dip2b",7.67666818273333,7.3994729188,7.7773143454,5.53880639296667,7.340539035
"Pqbp1",6.4855437844,6.57483509213333,6.3097850054,5.37580903106667,6.13621209116667
"Rfx7",5.70620147483333,5.5604778071,5.63354377296667,5.07618232616667,5.2870766973
"Cym",7.3742550819,6.62992871693333,7.1309196161,7.8802827652,7.446411387
"Olfr868",5.2811587457,5.59956710823333,5.27281223096667,5.15575485076667,5.26381935703333
"Slc39a11",8.70019705533334,8.21695671213333,8.1490631014,7.0640633357,8.62425653073333
"Cd2",12.478427324,12.3016052246667,12.4878780723333,11.13112747,12.2054274613333
"Rad54l",5.27606986923333,5.29555547886667,5.31435788126667,5.5648649982,5.4806010758
"Fancd2",5.54810833813333,5.30712754023333,5.41868321676667,5.42342441383333,5.120672026
"Ccbe1",5.12963045926667,5.32201086203333,5.829850387,5.28583748553333,5.2863718407
"Lrrc51",5.95936851193333,6.1238279112,6.14116666606667,5.54868912916667,6.268305051
"Ldlr",7.2478177347,7.2528452024,7.3020931203,5.0881010919,6.2915252576
"Pcdhb3",4.97170446306667,5.15553485425,5.1000611076,5.02750557393333,4.983549572
"Mcc",4.9516994176,5.00337370221667,6.1810596383,4.95082749565,5.48779968426667
"Upk1b",5.09533587956667,6.08654162963333,5.41048180683333,5.16493536986667,5.151031292
"Zfp74",6.38294327393333,6.1354549613,5.9160830847,5.2369404117,6.03190541153333
"Atat1",6.53070365726667,6.22827208126667,6.08717293123333,5.06269252923333,5.53020666343333
"Ahsa1",11.5216721633333,11.517484994,11.4637808133333,11.830503909,11.751726135
"Gabrg2",4.99784948738333,4.979795718,6.83185067756667,6.2218915326,5.27740070006667
"Scai",5.12058766226667,5.22708130496667,7.0174593358,5.029762321,5.1344829315
"Spop",10.38894201,10.69341413,10.76724379,11.3616758953333,10.3354626493333
"Dusp8",6.4982111384,5.4098548647,5.8270898718,5.16960959086667,5.21867157353333
"Nde1",6.46893418146667,6.74029051536667,5.99657138886667,7.8990036108,6.9556727957
"Pgm1",6.0428791409,6.1971105627,6.07344905366667,6.1713454556,5.50885183213333
"Olfr1471",5.0364356207,5.31441679026667,5.2027924537,4.97287867126667,5.05707112016667
"Cyb561d1",8.66466499433333,8.42133035086667,8.86624458193333,7.2575077357,8.4536375276
"Best1",5.00902974096667,5.12830772866667,5.09098886943333,5.50987806286667,5.24630511986667
"Gm14137",4.97557740466667,5.02854217283333,5.10842234865,5.208900507,5.1207251633
"Clic4",11.5681739676667,12.0727958536667,10.5252182063333,10.76217236,11.7215227973333
"Rps8",14.97172871,15.38113465,15.47062134,14.86117605,15.0664418
"Acap1",11.4637808133333,11.4125006786667,11.6472380996667,11.3442547003333,11.7121341733333
"Ceacam12",4.9657163953,5.01596106406667,5.10842234865,5.8697364483,5.14086031133333
"Ces2h",5.0580652445,5.04951809013333,5.02689649676667,5.43605560063333,5.15530876976667
"Mybpc1",4.97782224136667,5.421586917,5.05393195745,5.15453699793333,6.1420062942
"Stxbp2",10.62278695,10.69448787,10.69401194,10.72910187,11.00224971
"Dcdc2a",5.26357499023333,5.5018921008,5.32394862946667,7.61679504853333,6.033260184
"Trps1",6.27452031413333,6.83548294466667,7.0017252696,5.22565527756667,5.39296684136667
"Cryba2",5.02685541293333,5.55386409503333,5.29333348886667,6.1043769023,5.48858378816667
"Nup93",5.2929107894,5.80378405816667,5.57353176246667,6.21576760386667,5.342423992
"Myst1",10.066457469,9.9324628817,9.85019573,8.92020799996667,9.60953079703333
"Gpr39",5.07551714603333,5.78448076886667,5.07138926578333,5.0541009094,5.0699218683
"Gsc2",4.95818204056667,5.09471173675,4.9683025021,5.30106512616667,5.3124506567
"LOC100503280",5.04285420186667,5.14908889046667,5.3154725869,5.02600559425,5.54544227076667
"5830415F09Rik",5.30583614316667,6.11441860713333,5.4986662515,5.16898959816667,5.0748837316
"Snx10",7.50026549093333,8.37230768446667,7.3922987152,6.86787976563333,7.9208704158
"Lama3",6.22647791006667,6.203396075,6.1933638158,6.638557374,6.86236139146667
"Il1a",5.0802848414,5.41029638296667,5.9198560288,6.59150229846667,5.52285300956667
"LOC100504173",10.5148389246667,10.3742400703333,10.449998008,10.385783476,10.87479483
"Pparg",6.59811428746667,7.36938129336667,7.352321645,6.63371682433333,5.92407495446667
"Riiad1",5.04247994216667,5.31877538776667,5.5531092421,5.20868974626667,5.24077456466667
"Zfp429",7.65352531286667,8.20532613046667,8.15269244286667,6.5044155612,7.83349209586667
"9930111J21Rik1",7.69572124646667,7.0159469678,7.7292592768,9.33885175803333,7.54481783966667
"Kifc2",7.64387244013333,7.1935189956,7.3876571738,6.08825500483333,7.5641787882
"Rpgr",5.5171277821,5.6269134669,5.4191782034,7.5824296634,6.0432687383
"Mkrn1",15.59501212,13.7174053656667,14.570941,16.41267317,14.38461645
"Ddx18",8.52701518733334,8.29938907453333,8.18508881726667,8.23830644153333,8.22776660286667
"Gm11127",13.1720100586667,13.125183036,12.757223137,12.4618198403333,13.149296418
"Insr",6.04631690896667,6.1573056022,5.76007648006667,5.10355521733333,5.70278492373333
"Lin7a",4.9714948786,4.98447372438333,5.03903378448333,5.08919872633333,5.04440392023333
"Itpkb",7.0828647893,6.7024235208,6.6208038564,5.72559505056667,7.334561357
"D6Mm5e",6.48384800283333,5.67990884256667,6.3060188804,5.9499251225,5.52079040663333
"Mlf2",10.5425638636667,10.066457469,9.99491499833333,9.5487197459,9.8707287928
"Nrg4",5.6616953707,5.72859892723333,5.2346443364,5.3210519529,5.33882042183333
"Hus1",5.99505422333333,6.1939478314,5.991019773,5.12070489236667,6.23464791686667
"Gstm7",5.03452123933333,4.98862318775,5.41487603793333,5.08759048896667,5.2462202663
"Ubap2l",7.7800331736,7.5542355762,7.782330808,9.47122058576667,8.1929590142
"Cd59b",5.1624714795,5.03088296035,5.2147327891,5.04576776313333,4.98379541786667
"Tal2",5.00599738203333,4.97744411676667,5.1617481689,5.08113462906667,4.98738677213333
"Pgd",9.51735241043333,9.65699554733333,9.2929551712,8.84594118286667,9.28286425706667
"Gm5142",5.23584250633333,5.08788894723333,5.179025252,6.850091321,5.52299194436667
"Ccdc3",5.2609011341,4.99069216583333,5.0990545106,5.0460731971,8.86664738943333
"Bnip2",10.53985779,10.86027374,10.7354956,10.0303470956667,10.3830488063333
"2310030G06Rik",4.97443129503333,5.51924429916667,5.0133801879,5.17092623316667,5.37011232516667
"1700125H20Rik",5.1595566272,5.4103483086,5.25805290053333,7.1244120595,6.51147456506667
"Magee1",5.35947621673333,5.12997154003333,4.9917116661,5.06742992706667,8.8708253861
"Rnf185",7.97938969726667,7.69225333873333,7.94438150133333,5.97181901553333,7.391900792
"Akap5",5.35518719393333,5.4088812697,5.26146824333333,4.97196045503333,5.11302224433333
"Zfp946",6.7399295604,6.6195522368,6.53228419826667,5.1796569639,6.02223432293333
"Tug1",7.3959493189,7.64079324573333,7.1567096238,6.6419830728,7.53865400733333
"2410089E03Rik",6.60899050533333,6.3557397096,6.3737280054,5.18605698743333,5.5389075186
"Dbpht2",5.01242317346667,5.12830772866667,5.1461038551,5.01952865608333,5.09992696996667
"Fermt2",5.20827898316667,5.13715945021667,5.70358985463333,5.45091427463333,5.6266895878
"Zfp606",5.66198937756667,5.6910398467,5.60858599503333,5.0526876875,5.1157611564
"Mpp1",13.4165994433333,11.04343978,12.0525310226667,14.45251438,11.7474697423333
"Gm5113",5.59492634316667,5.7307284985,6.16077033766667,5.41886062973333,5.700064838
"Tmtc2",5.04078354616667,5.3632320344,5.77370488556667,6.44607699686667,5.6540657733
"Ccdc40",5.1084932911,5.35138563926667,5.01764493641667,5.9703916926,7.022272948
"Gm9843",16.46665317,17.26273373,17.24277082,15.75346161,16.46665317
"Mif",11.6703685026667,12.2946720193333,12.0442132903333,11.3666857956667,12.3897373616667
"Vapa",10.215402807,10.4032461893333,10.4584193783333,9.62250677056667,10.1920190463333
"Klk1b26",5.2911411053,5.4893291787,6.1797492762,5.1740872541,6.9302371431
"Gcnt1",7.2417757316,8.14818112306667,7.95217940806667,5.89556914553333,7.3025746118
"Igkv4-53",5.5413713011,5.56823584763333,6.36026726203333,5.56022264573333,5.24067062433333
"Rps27",16.03920484,16.39112038,16.34864904,14.81061007,15.69336688
"9130019O22Rik",5.42022158076667,5.46522219186667,5.61775165556667,5.25239266966667,5.2460291719
"Cylc1",5.0149714828,4.98612156716667,5.0990545106,5.118642993,5.10232771193333
"Fabp12",5.14374677526667,5.114707441,5.5914177571,5.22055004543333,5.21389485143333
"Cyp2j13",5.00033261466667,5.02658092423333,5.78079419236667,6.02669312733333,5.1804223884
"1110020G09Rik",9.18824951376667,8.4666449056,8.63236536066666,10.3915848296667,8.21789509373333
"1110001J03Rik",9.97290744866667,10.2782694303333,10.73801043,9.65638728223333,10.2991507536667
"Pmfbp1",5.15226844956667,5.10551189588333,5.4572977406,5.0510039729,5.04937351673333
"Kif1b",6.12948871883333,5.9080515851,5.55865919663333,5.06155816463333,5.17936745086667
"Sox9",5.12319381343333,5.0651835927,5.5711334744,8.16171296693333,5.01172255246667
"Gm6569",5.39336173433333,5.44813041096667,7.77234050873333,5.3610997115,5.3261152755
"Srsf7",6.9565263479,7.3431455239,7.3931292353,7.49536520566667,6.9718839157
"Cd55",9.7507379561,10.2203979826667,10.325570866,8.69571879673333,10.0129140913333
"Kif12",6.71886511453333,5.081677653,6.75706887966667,5.10165754763333,5.2260064796
"AI987944",6.05810633946667,6.40336071826667,6.3352682974,6.9101462526,6.90190950293333
"Pcdh12",5.0702716811,5.29455766646667,5.03517079416667,5.33005396436667,5.20592047536667
"Orai3",9.56878792486667,9.75953001576667,9.64756577823333,8.9900387617,8.9870244867
"Dock3",8.88676474806667,9.05871542896667,9.27232547366667,10.5313109873333,10.1496297986667
